"pathway","pval","padj","NES"
"REACTOME_SIGNALING_BY_KIT_IN_DISEASE",0.843137254901961,1,0.727125170598716
"MISHRA_CARCINOMA_ASSOCIATED_FIBROBLAST_DN",0.862475442043222,1,0.726962629619116
"BROWNE_HCMV_INFECTION_10HR_UP",0.97029702970297,1,0.726729034874165
"PID_HES_HEY_PATHWAY",0.907786885245902,1,0.72649948732052
"WP_PROSTAGLANDIN_SYNTHESIS_AND_REGULATION",0.910204081632653,1,0.726458188879276
"KEGG_ETHER_LIPID_METABOLISM",0.886,1,0.726015144960426
"AMIT_EGF_RESPONSE_40_MCF10A",0.850894632206759,1,0.724952757895284
"BLANCO_MELO_COVID19_SARS_COV_2_INFECTION_A594_ACE2_EXPRESSING_CELLS_DN",0.966731898238748,1,0.724788876053594
"WP_HEPATITIS_C_AND_HEPATOCELLULAR_CARCINOMA",0.91260162601626,1,0.7243482325043
"BOYAULT_LIVER_CANCER_SUBCLASS_G1_UP",0.994252873563218,1,0.724191328912276
"IWANAGA_CARCINOGENESIS_BY_KRAS_PTEN_DN",1,1,0.724177453216577
"CHUNG_BLISTER_CYTOTOXICITY_DN",0.911885245901639,1,0.723915405487193
"DELLA_RESPONSE_TO_TSA_AND_BUTYRATE",0.845098039215686,1,0.723296068960118
"ROESSLER_LIVER_CANCER_METASTASIS_UP",0.980879541108987,1,0.723159617644083
"BIOCARTA_WNT_PATHWAY",0.864440078585462,1,0.723151111227222
"VALK_AML_CLUSTER_2",0.870259481037924,1,0.72314655110486
"REACTOME_STABILIZATION_OF_P53",0.922764227642276,1,0.723103174201446
"DANG_REGULATED_BY_MYC_UP",0.953629032258065,1,0.72277503728648
"WP_NCRNAS_INVOLVED_IN_WNT_SIGNALING_IN_HEPATOCELLULAR_CARCINOMA",0.980314960629921,1,0.722307270059812
"GAVIN_PDE3B_TARGETS",0.865079365079365,1,0.721907147322238
"CHEOK_RESPONSE_TO_MERCAPTOPURINE_AND_HD_MTX_DN",0.868787276341948,1,0.721685622178026
"REACTOME_DECTIN_2_FAMILY",0.85515873015873,1,0.721516608677492
"KIM_GERMINAL_CENTER_T_HELPER_UP",0.947474747474747,1,0.7214628023984
"DAZARD_UV_RESPONSE_CLUSTER_G2",0.887096774193548,1,0.721022861099068
"KAYO_AGING_MUSCLE_DN",0.990366088631985,1,0.720306956409868
"WP_GLIOBLASTOMA_SIGNALING_PATHWAYS",0.98046875,1,0.720001600418211
"FAELT_B_CLL_WITH_VH_REARRANGEMENTS_DN",0.914634146341463,1,0.719556102501193
"WP_SIGNAL_TRANSDUCTION_THROUGH_IL1R",0.889112903225806,1,0.719485259792905
"MALTA_CURATED_STEMNESS_MARKERS",0.852941176470588,1,0.718557606221144
"SMIRNOV_CIRCULATING_ENDOTHELIOCYTES_IN_CANCER_UP",0.992172211350294,1,0.718329388065155
"BERNARD_PPAPDC1B_TARGETS_UP",0.912778904665314,1,0.71821886102242
"SCHLOSSER_MYC_AND_SERUM_RESPONSE_SYNERGY",0.904,1,0.718139616118782
"RHODES_CANCER_META_SIGNATURE",0.963782696177062,1,0.718008305742317
"REACTOME_VIRAL_MESSENGER_RNA_SYNTHESIS",0.910750507099391,1,0.717488747702706
"BIOCARTA_MET_PATHWAY",0.887351778656126,1,0.717331731036757
"REACTOME_CHONDROITIN_SULFATE_DERMATAN_SULFATE_METABOLISM",0.921529175050302,1,0.71731080211799
"RUTELLA_RESPONSE_TO_CSF2RB_AND_IL4_DN",1,1,0.716770822728135
"BOYLAN_MULTIPLE_MYELOMA_D_DN",0.962,1,0.716598126330956
"BUCKANOVICH_T_LYMPHOCYTE_HOMING_ON_TUMOR_UP",0.852941176470588,1,0.716554652009753
"REACTOME_MICRORNA_MIRNA_BIOGENESIS",0.87624750499002,1,0.716262672327611
"LIM_MAMMARY_STEM_CELL_DN",1,1,0.71623800012003
"REACTOME_TERMINATION_OF_TRANSLESION_DNA_SYNTHESIS",0.891304347826087,1,0.716154537714571
"LU_AGING_BRAIN_UP",1,1,0.715995173557156
"MULLIGHAN_NPM1_MUTATED_SIGNATURE_1_UP",1,1,0.715957834288876
"BASAKI_YBX1_TARGETS_DN",1,1,0.715632353993329
"FLECHNER_PBL_KIDNEY_TRANSPLANT_REJECTED_VS_OK_DN",0.911468812877264,1,0.715628598210586
"CHNG_MULTIPLE_MYELOMA_HYPERPLOID_DN",0.891129032258065,1,0.71541317778333
"WANG_TUMOR_INVASIVENESS_UP",1,1,0.715082516222872
"GUO_HEX_TARGETS_UP",0.978260869565217,1,0.714781349709425
"BIOCARTA_PTEN_PATHWAY",0.869047619047619,1,0.71433669138407
"BLANCO_MELO_MERS_COV_INFECTION_MCR5_CELLS_UP",1,1,0.714320052210212
"KEGG_TIGHT_JUNCTION",0.998080614203455,1,0.713938451279776
"REACTOME_NEGATIVE_REGULATION_OF_MET_ACTIVITY",0.861723446893788,1,0.713747614839178
"REACTOME_TRANSFERRIN_ENDOCYTOSIS_AND_RECYCLING",0.895161290322581,1,0.713690042322387
"WATANABE_RECTAL_CANCER_RADIOTHERAPY_RESPONSIVE_UP",0.986666666666667,1,0.713656028326209
"REACTOME_IRON_UPTAKE_AND_TRANSPORT",0.923076923076923,1,0.713636900102705
"BROWNE_HCMV_INFECTION_48HR_DN",1,1,0.713351426386555
"REACTOME_NUCLEAR_ENVELOPE_BREAKDOWN",0.921052631578947,1,0.713255266504483
"VALK_AML_CLUSTER_11",0.929006085192698,1,0.712981744200979
"WP_ID_SIGNALING_PATHWAY",0.862745098039216,1,0.7129189117252
"ZHAN_MULTIPLE_MYELOMA_HP_UP",0.92827868852459,1,0.712563156642977
"YAMASHITA_LIVER_CANCER_STEM_CELL_DN",0.955645161290323,1,0.712351481576416
"REACTOME_INHIBITION_OF_THE_PROTEOLYTIC_ACTIVITY_OF_APC_C_REQUIRED_FOR_THE_ONSET_OF_ANAPHASE_BY_MITOTIC_SPINDLE_CHECKPOINT_COMPONENTS",0.86372745490982,1,0.712071793833371
"WP_NEURAL_CREST_CELL_MIGRATION_IN_CANCER",0.918367346938776,1,0.711482319985333
"WP_PREGNANE_X_RECEPTOR_PATHWAY",0.899193548387097,1,0.711311268793818
"REACTOME_METABOLISM_OF_FAT_SOLUBLE_VITAMINS",0.92827868852459,1,0.710306358181341
"BASSO_HAIRY_CELL_LEUKEMIA_UP",0.970178926441352,1,0.709424526224826
"WP_SPHINGOLIPID_METABOLISM_OVERVIEW",0.87229862475442,1,0.709364891555995
"REACTOME_GENERATION_OF_SECOND_MESSENGER_MOLECULES",0.9,1,0.709305389498692
"VECCHI_GASTRIC_CANCER_EARLY_UP",1,1,0.709275096086764
"FLORIO_NEOCORTEX_BASAL_RADIAL_GLIA_DN",1,1,0.709193729585469
"REACTOME_ONCOGENIC_MAPK_SIGNALING",0.976744186046512,1,0.708953601241814
"REACTOME_NR1H3_NR1H2_REGULATE_GENE_EXPRESSION_LINKED_TO_CHOLESTEROL_TRANSPORT_AND_EFFLUX",0.927272727272727,1,0.708816664282406
"ZHU_CMV_ALL_UP",0.984466019417476,1,0.708667732933387
"REACTOME_ABERRANT_REGULATION_OF_MITOTIC_EXIT_IN_CANCER_DUE_TO_RB1_DEFECTS",0.870588235294118,1,0.708289804583688
"REACTOME_PHOSPHORYLATION_OF_THE_APC_C",0.870588235294118,1,0.708289804583688
"HOLLEMAN_ASPARAGINASE_RESISTANCE_ALL_DN",0.893145161290323,1,0.708098442972489
"NAGASHIMA_NRG1_SIGNALING_DN",0.925101214574899,1,0.707570892508949
"NATSUME_RESPONSE_TO_INTERFERON_BETA_UP",0.963782696177062,1,0.70743724695635
"STANELLE_E2F1_TARGETS",0.9,1,0.707370617840796
"PID_TCR_PATHWAY",0.946830265848671,1,0.707249695029366
"WINTER_HYPOXIA_UP",0.980582524271845,1,0.707108492460058
"CHOW_RASSF1_TARGETS_UP",0.876739562624254,1,0.706860515893917
"SCHAEFFER_PROSTATE_DEVELOPMENT_6HR_DN",1,1,0.706691071715715
"LUI_TARGETS_OF_PAX8_PPARG_FUSION",0.922465208747515,1,0.706572362004032
"BEIER_GLIOMA_STEM_CELL_DN",0.961693548387097,1,0.706497011051498
"DAZARD_RESPONSE_TO_UV_NHEK_UP",1,1,0.706422364884909
"LIU_PROSTATE_CANCER_UP",0.980430528375734,1,0.705647206147679
"CAIRO_PML_TARGETS_BOUND_BY_MYC_UP",0.877470355731225,1,0.705458998923828
"TARTE_PLASMA_CELL_VS_PLASMABLAST_DN",1,1,0.705249964975407
"ACEVEDO_LIVER_CANCER_WITH_H3K9ME3_DN",0.994263862332696,1,0.704932397795472
"REACTOME_ACYL_CHAIN_REMODELLING_OF_PC",0.877470355731225,1,0.704254015896188
"WP_SPHINGOLIPID_METABOLISM_INTEGRATED_PATHWAY",0.895161290322581,1,0.703908962704677
"WALLACE_PROSTATE_CANCER_UP",0.867063492063492,1,0.703801964760977
"WANG_RESPONSE_TO_GSK3_INHIBITOR_SB216763_UP",1,1,0.703772628850368
"CHIARADONNA_NEOPLASTIC_TRANSFORMATION_KRAS_DN",1,1,0.703490578305479
"REACTOME_SUMOYLATION_OF_UBIQUITINYLATION_PROTEINS",0.933467741935484,1,0.703345575573971
"WP_ANDROGEN_RECEPTOR_SIGNALING_PATHWAY",0.98207171314741,1,0.703261635124834
"WELCSH_BRCA1_TARGETS_UP",1,1,0.703246632613849
"WP_WNT_SIGNALING_PATHWAY_AND_PLURIPOTENCY",0.980879541108987,1,0.703028347003859
"LINDGREN_BLADDER_CANCER_CLUSTER_1_DN",1,1,0.70229499301829
"DACOSTA_UV_RESPONSE_VIA_ERCC3_TTD_DN",0.988142292490119,1,0.702134159277803
"REACTOME_G2_M_DNA_DAMAGE_CHECKPOINT",0.992125984251969,1,0.701880540968444
"WP_7Q1123_COPY_NUMBER_VARIATION_SYNDROME",0.984585741811175,1,0.701534319591279
"REACTOME_RHOD_GTPASE_CYCLE",0.935222672064777,1,0.701335138149128
"FULCHER_INFLAMMATORY_RESPONSE_LECTIN_VS_LPS_DN",1,1,0.701319466015482
"WP_FAMILIAL_HYPERLIPIDEMIA_TYPE_4",0.873015873015873,1,0.700949358883867
"FINETTI_BREAST_CANCERS_KINOME_GRAY",0.872549019607843,1,0.700847227855121
"MEBARKI_HCC_PROGENITOR_WNT_DN",0.98062015503876,1,0.700759896135205
"KEGG_PARKINSONS_DISEASE",0.998069498069498,1,0.700613266742304
"REACTOME_TRANSCRIPTIONAL_REGULATION_BY_RUNX2",0.996078431372549,1,0.700073064070501
"IVANOVA_HEMATOPOIESIS_INTERMEDIATE_PROGENITOR",0.996197718631179,1,0.699765608962738
"PLASARI_NFIC_TARGETS_BASAL_DN",0.880392156862745,1,0.699258755983638
"GARGALOVIC_RESPONSE_TO_OXIDIZED_PHOSPHOLIPIDS_BLUE_UP",0.998039215686275,1,0.699232411426672
"GILDEA_METASTASIS",0.909274193548387,1,0.698989170100968
"PID_VEGFR1_2_PATHWAY",0.963414634146341,1,0.698477629113734
"BHATI_G2M_ARREST_BY_2METHOXYESTRADIOL_UP",0.996078431372549,1,0.698296447891228
"UEDA_CENTRAL_CLOCK",0.992125984251969,1,0.698150167039511
"REACTOME_SARS_COV_1_INFECTION",0.947686116700201,1,0.698103170218965
"ZHAN_MULTIPLE_MYELOMA_UP",0.960159362549801,1,0.697331722049182
"GENTILE_UV_RESPONSE_CLUSTER_D4",0.939759036144578,1,0.697044834493439
"RUTELLA_RESPONSE_TO_CSF2RB_AND_IL4_UP",1,1,0.697017141047329
"WP_NONSMALL_CELL_LUNG_CANCER",0.974155069582505,1,0.696736391924709
"REACTOME_PEROXISOMAL_LIPID_METABOLISM",0.914,1,0.696590046428063
"GU_PDEF_TARGETS_UP",0.963414634146341,1,0.696477749469613
"TIEN_INTESTINE_PROBIOTICS_6HR_DN",1,1,0.695891220609927
"DASU_IL6_SIGNALING_SCAR_UP",0.922619047619048,1,0.695520303885405
"ZHOU_INFLAMMATORY_RESPONSE_LIVE_UP",1,1,0.69533665707906
"BRUINS_UVC_RESPONSE_MIDDLE",0.988439306358382,1,0.693949054348992
"REACTOME_TRAF6_MEDIATED_INDUCTION_OF_TAK1_COMPLEX_WITHIN_TLR4_COMPLEX",0.881656804733728,1,0.693635428951301
"WOOD_EBV_EBNA1_TARGETS_DN",0.937119675456389,1,0.69362632276594
"HU_GENOTOXIC_DAMAGE_24HR",0.930417495029821,1,0.693427081672659
"PID_REG_GR_PATHWAY",0.962,1,0.693098074833906
"CHIARADONNA_NEOPLASTIC_TRANSFORMATION_CDC25_DN",0.996086105675147,1,0.693073716003998
"RODRIGUES_THYROID_CARCINOMA_UP",0.881656804733728,1,0.692952671628376
"PEDRIOLI_MIR31_TARGETS_UP",1,1,0.692830137069831
"PID_NFKAPPAB_CANONICAL_PATHWAY",0.893909626719057,1,0.692712500948526
"PID_IL2_STAT5_PATHWAY",0.89662027833002,1,0.692301347365805
"BILBAN_B_CLL_LPL_DN",0.943548387096774,1,0.69227709960068
"KYNG_NORMAL_AGING_UP",0.880392156862745,1,0.691807766149749
"BIOCARTA_VIP_PATHWAY",0.904191616766467,1,0.691794399778638
"JACKSON_DNMT1_TARGETS_DN",0.890196078431372,1,0.691734812252837
"REACTOME_SUMOYLATION_OF_INTRACELLULAR_RECEPTORS",0.911290322580645,1,0.691220570326882
"SEIDEN_MET_SIGNALING",0.890196078431372,1,0.690675276807184
"REACTOME_TNF_SIGNALING",0.939148073022312,1,0.690013571299915
"KEGG_B_CELL_RECEPTOR_SIGNALING_PATHWAY",0.964,1,0.68998367707772
"SCHAEFFER_SOX9_TARGETS_IN_PROSTATE_DEVELOPMENT_UP",0.895791583166333,1,0.689765404865225
"WP_METABOLISM_OF_SPINGOLIPIDS_IN_ER_AND_GOLGI_APPARATUS",0.890196078431372,1,0.689540098782542
"REACTOME_SIGNALING_BY_FLT3_ITD_AND_TKD_MUTANTS",0.887573964497041,1,0.688954350219417
"BLALOCK_ALZHEIMERS_DISEASE_INCIPIENT_UP",1,1,0.68892237367234
"JACKSON_DNMT1_TARGETS_UP",0.98207171314741,1,0.68861690411536
"ROSS_AML_WITH_MLL_FUSIONS",0.966,1,0.688567042384314
"REACTOME_FCGR3A_MEDIATED_IL10_SYNTHESIS",0.941414141414141,1,0.688343197287058
"LA_MEN1_TARGETS",0.898608349900596,1,0.687921096812094
"PID_IL4_2PATHWAY",0.951710261569417,1,0.687484629686303
"KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION",0.992351816443595,1,0.687207986811036
"WNT_SIGNALING",0.994059405940594,1,0.686756342322705
"REACTOME_TELOMERE_MAINTENANCE",0.990476190476191,1,0.686486753641708
"IIZUKA_LIVER_CANCER_PROGRESSION_G1_G2_DN",0.900596421471173,1,0.68639876411804
"REACTOME_FGFR1_MUTANT_RECEPTOR_ACTIVATION",0.923387096774194,1,0.686306348044452
"REACTOME_INTERLEUKIN_6_FAMILY_SIGNALING",0.899209486166008,1,0.686215395926053
"REACTOME_SEMA4D_IN_SEMAPHORIN_SIGNALING",0.910179640718563,1,0.686006424753997
"KEGG_JAK_STAT_SIGNALING_PATHWAY",0.990494296577947,1,0.685429681547644
"PID_ANGIOPOIETIN_RECEPTOR_PATHWAY",0.943089430894309,1,0.685422226528394
"PID_LPA4_PATHWAY",0.880392156862745,1,0.685266192292896
"DARWICHE_PAPILLOMA_RISK_HIGH_DN",0.998027613412229,1,0.685254502394651
"REACTOME_RAF_ACTIVATION",0.94,1,0.685169774119356
"BIOCARTA_LIS1_PATHWAY",0.880952380952381,1,0.684679510426465
"BIOCARTA_CK1_PATHWAY",0.882352941176471,1,0.684146350791313
"DOANE_RESPONSE_TO_ANDROGEN_UP",1,1,0.683903938957938
"REACTOME_HOMOLOGY_DIRECTED_REPAIR",1,1,0.683546555543306
"KYNG_DNA_DAMAGE_BY_4NQO",0.942,1,0.682661755276128
"KANG_AR_TARGETS_UP",0.890873015873016,1,0.682415011613965
"REACTOME_INTERLEUKIN_3_INTERLEUKIN_5_AND_GM_CSF_SIGNALING",0.945233265720081,1,0.682007502411218
"KIM_WT1_TARGETS_DN",1,1,0.681594939879555
"MULLIGHAN_NPM1_SIGNATURE_3_DN",0.998043052837573,1,0.68123982765836
"SMITH_TERT_TARGETS_DN",0.984496124031008,1,0.681003506057893
"TOMIDA_METASTASIS_UP",0.904572564612326,1,0.680653724533901
"KYNG_WERNER_SYNDROM_AND_NORMAL_AGING_DN",1,1,0.68035683343966
"REACTOME_PROCESSING_OF_INTRONLESS_PRE_MRNAS",0.890873015873016,1,0.679855728598279
"ABRAHAM_ALPC_VS_MULTIPLE_MYELOMA_DN",0.898039215686275,1,0.679224058936142
"REACTOME_DEADENYLATION_DEPENDENT_MRNA_DECAY",0.947368421052632,1,0.678933517619236
"ZHOU_TNF_SIGNALING_4HR",0.957746478873239,1,0.678758892753264
"WP_REGULATION_OF_WNT_BCATENIN_SIGNALING_BY_SMALL_MOLECULE_COMPOUNDS",0.889546351084813,1,0.678655238626131
"TONKS_TARGETS_OF_RUNX1_RUNX1T1_FUSION_MONOCYTE_UP",1,1,0.678424060686072
"GLASS_IGF2BP1_CLIP_TARGETS_KNOCKDOWN_DN",0.996078431372549,1,0.675483326222696
"BILD_MYC_ONCOGENIC_SIGNATURE",1,1,0.675405650266319
"REACTOME_DOWNREGULATION_OF_SMAD2_3_SMAD4_TRANSCRIPTIONAL_ACTIVITY",0.929435483870968,1,0.67522314870122
"ZHANG_RESPONSE_TO_IKK_INHIBITOR_AND_TNF_DN",0.992351816443595,1,0.674914010604905
"IKEDA_MIR133_TARGETS_UP",0.943204868154158,1,0.673947521706793
"KEGG_ACUTE_MYELOID_LEUKEMIA",0.955465587044534,1,0.673331484662883
"KEGG_DORSO_VENTRAL_AXIS_FORMATION",0.911591355599214,1,0.673124223296403
"REACTOME_TRANSLESION_SYNTHESIS_BY_Y_FAMILY_DNA_POLYMERASES_BYPASSES_LESIONS_ON_DNA_TEMPLATE",0.951612903225806,1,0.672609514803551
"REACTOME_GRB2_EVENTS_IN_ERBB2_SIGNALING",0.899408284023669,1,0.672346717951367
"REACTOME_CONVERSION_FROM_APC_C_CDC20_TO_APC_C_CDH1_IN_LATE_ANAPHASE",0.901960784313726,1,0.672235369036791
"REACTOME_NEGATIVE_REGULATORS_OF_DDX58_IFIH1_SIGNALING",0.946322067594433,1,0.671943185511985
"WP_INFLUENCE_OF_LAMINOPATHIES_ON_WNT_SIGNALING",0.948,1,0.671678320969674
"WP_PI3KAKTMTOR_SIGNALING_PATHWAY_AND_THERAPEUTIC_OPPORTUNITIES",0.931451612903226,1,0.671004128249086
"FIGUEROA_AML_METHYLATION_CLUSTER_5_DN",0.947895791583166,1,0.670699596105023
"KEGG_NEUROTROPHIN_SIGNALING_PATHWAY",1,1,0.670227520226681
"PASINI_SUZ12_TARGETS_UP",0.994174757281553,1,0.6700053549195
"BERENJENO_ROCK_SIGNALING_NOT_VIA_RHOA_DN",0.959349593495935,1,0.669745729623738
"REACTOME_SIGNALING_BY_ERYTHROPOIETIN",0.913555992141454,1,0.669555956518944
"ROVERSI_GLIOMA_COPY_NUMBER_UP",1,1,0.669331281649122
"PURBEY_TARGETS_OF_CTBP1_NOT_SATB1_UP",1,1,0.669142845619981
"MARTINEZ_RESPONSE_TO_TRABECTEDIN",0.963782696177062,1,0.668907001826702
"LU_EZH2_TARGETS_DN",1,1,0.668892750301969
"GRAHAM_CML_DIVIDING_VS_NORMAL_QUIESCENT_DN",0.998031496062992,1,0.668708629120417
"PID_ARF6_DOWNSTREAM_PATHWAY",0.892156862745098,1,0.668533614313118
"PID_IL1_PATHWAY",0.954,1,0.668325664311915
"REACTOME_HIV_LIFE_CYCLE",0.99604743083004,1,0.668023842416127
"BONCI_TARGETS_OF_MIR15A_AND_MIR16_1",0.998039215686275,1,0.667542316731921
"BONOME_OVARIAN_CANCER_POOR_SURVIVAL_DN",0.919839679358717,1,0.667498975747664
"REACTOME_APOPTOSIS",1,1,0.667283137742133
"SHETH_LIVER_CANCER_VS_TXNIP_LOSS_PAM1",1,1,0.666890774647502
"SCHLOSSER_MYC_TARGETS_AND_SERUM_RESPONSE_DN",0.963414634146341,1,0.666172220457092
"REACTOME_RHO_GTPASES_ACTIVATE_PKNS",0.994082840236686,1,0.666131878169425
"HWANG_PROSTATE_CANCER_MARKERS",0.933467741935484,1,0.666063650959694
"GARGALOVIC_RESPONSE_TO_OXIDIZED_PHOSPHOLIPIDS_RED_DN",0.932135728542914,1,0.666022639558263
"PID_NECTIN_PATHWAY",0.939516129032258,1,0.665818650838528
"WP_IL5_SIGNALING_PATHWAY",0.955911823647295,1,0.665623547774785
"PLASARI_TGFB1_TARGETS_1HR_UP",0.956,1,0.665572904309462
"WP_PHYSIOLOGICAL_AND_PATHOLOGICAL_HYPERTROPHY_OF_THE_HEART",0.922465208747515,1,0.665425576834343
"SA_B_CELL_RECEPTOR_COMPLEXES",0.921414538310413,1,0.664890911976539
"WP_HYPERTROPHY_MODEL",0.910536779324056,1,0.664678229888479
"REACTOME_RHOF_GTPASE_CYCLE",0.957746478873239,1,0.664642162734812
"BARIS_THYROID_CANCER_UP",0.934131736526946,1,0.664552251281375
"JOHNSTONE_PARVB_TARGETS_2_UP",0.99800796812749,1,0.664166337350044
"SESTO_RESPONSE_TO_UV_C5",0.965163934426229,1,0.663629529914601
"AMIT_SERUM_RESPONSE_120_MCF10A",0.982213438735178,1,0.663507479410308
"CHEBOTAEV_GR_TARGETS_UP",0.980276134122288,1,0.663140972776232
"KANNAN_TP53_TARGETS_DN",0.926877470355731,1,0.66309709207124
"GROSS_ELK3_TARGETS_UP",0.935483870967742,1,0.66283329312327
"REACTOME_DISEASES_ASSOCIATED_WITH_N_GLYCOSYLATION_OF_PROTEINS",0.904761904761905,1,0.662605041624001
"FIRESTEIN_CTNNB1_PATHWAY",0.948616600790514,1,0.662429476873013
"REACTOME_VISUAL_PHOTOTRANSDUCTION",0.998031496062992,1,0.662196631435094
"KORKOLA_EMBRYONAL_CARCINOMA_UP",0.957403651115619,1,0.662075303076611
"JIANG_AGING_CEREBRAL_CORTEX_UP",0.948616600790514,1,0.661885683857967
"PID_VEGFR1_PATHWAY",0.935483870967742,1,0.661838088053694
"WP_GPR143_IN_MELANOCYTES_AND_RETINAL_PIGMENT_EPITHELIUM_CELLS",0.946,1,0.661627680165115
"PID_IL2_PI3K_PATHWAY",0.948616600790514,1,0.661545721275875
"VANTVEER_BREAST_CANCER_POOR_PROGNOSIS",0.973577235772358,1,0.661352900762912
"RUIZ_TNC_TARGETS_DN",1,1,0.661094217220527
"REACTOME_INTRA_GOLGI_TRAFFIC",0.961460446247465,1,0.661035225077178
"MMS_MOUSE_LYMPH_HIGH_4HRS_UP",0.95959595959596,1,0.660663207574022
"BOCHKIS_FOXA2_TARGETS",1,1,0.660542161645737
"RAY_TUMORIGENESIS_BY_ERBB2_CDC25A_DN",1,1,0.660097015656346
"RASHI_RESPONSE_TO_IONIZING_RADIATION_3",0.966873706004141,1,0.659889773916444
"WELCSH_BRCA1_TARGETS_DN",1,1,0.659800362081479
"VETTER_TARGETS_OF_PRKCA_AND_ETS1_DN",0.907297830374753,1,0.659562402564212
"REACTOME_ACTIVATED_PKN1_STIMULATES_TRANSCRIPTION_OF_AR_ANDROGEN_RECEPTOR_REGULATED_GENES_KLK2_AND_KLK3",0.969818913480885,1,0.659350670378885
"VANTVEER_BREAST_CANCER_METASTASIS_UP",0.961460446247465,1,0.659156392357428
"RICKMAN_TUMOR_DIFFERENTIATED_WELL_VS_MODERATELY_UP",0.992351816443595,1,0.65911483902864
"BENPORATH_OCT4_TARGETS",1,1,0.65807336920263
"PID_MAPK_TRK_PATHWAY",0.960238568588469,1,0.657648972565106
"BIOCARTA_GH_PATHWAY",0.926441351888668,1,0.657373730313866
"REACTOME_TRANSCRIPTIONAL_REGULATION_OF_GRANULOPOIESIS",0.992,1,0.657122054172596
"MANALO_HYPOXIA_UP",1,1,0.657040772619284
"WONG_PROTEASOME_GENE_MODULE",0.967741935483871,1,0.656822447541691
"WP_TCA_CYCLE_AND_DEFICIENCY_OF_PYRUVATE_DEHYDROGENASE_COMPLEX_PDHC",0.911242603550296,1,0.656422109206603
"REACTOME_APC_C_MEDIATED_DEGRADATION_OF_CELL_CYCLE_PROTEINS",0.994082840236686,1,0.656037322950587
"KEGG_LINOLEIC_ACID_METABOLISM",0.927308447937132,1,0.655896864518529
"SESTO_RESPONSE_TO_UV_C8",0.984,1,0.655457494321359
"AMIT_EGF_RESPONSE_120_HELA",0.981854838709677,1,0.655412168044155
"COATES_MACROPHAGE_M1_VS_M2_UP",0.996062992125984,1,0.655396012370907
"REACTOME_PKA_MEDIATED_PHOSPHORYLATION_OF_CREB",0.920634920634921,1,0.654382035912837
"REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_DNA_REPAIR_GENES",0.984189723320158,1,0.65430821375338
"WP_PROTEOGLYCAN_BIOSYNTHESIS",0.918489065606362,1,0.654089311512583
"REACTOME_ACTIVATION_OF_IRF3_IRF7_MEDIATED_BY_TBK1_IKK_EPSILON",0.916666666666667,1,0.653568229902686
"MULLIGHAN_NPM1_MUTATED_SIGNATURE_2_DN",0.992047713717694,1,0.65340609239328
"REACTOME_CONDENSATION_OF_PROPHASE_CHROMOSOMES",0.985685071574642,1,0.653232498764242
"AIGNER_ZEB1_TARGETS",0.961616161616162,1,0.652701601265743
"WP_TCELL_ACTIVATION_SARSCOV2",0.99802371541502,1,0.65254301894073
"GAL_LEUKEMIC_STEM_CELL_UP",1,1,0.652058240841042
"ZHENG_GLIOBLASTOMA_PLASTICITY_DN",0.987730061349693,1,0.651825557029003
"REACTOME_SYNTHESIS_OF_BILE_ACIDS_AND_BILE_SALTS",0.952569169960474,1,0.651235178347466
"REACTOME_DEADENYLATION_OF_MRNA",0.94234592445328,1,0.650524264251243
"REACTOME_SYNTHESIS_OF_PIPS_AT_THE_GOLGI_MEMBRANE",0.919132149901381,1,0.650464510507793
"ZWANG_EGF_INTERVAL_DN",1,1,0.650463470958308
"NOJIMA_SFRP2_TARGETS_DN",0.931237721021611,1,0.650178672608496
"DORN_ADENOVIRUS_INFECTION_12HR_DN",0.958,1,0.650026020338141
"REACTOME_GLYCOSPHINGOLIPID_METABOLISM",0.971544715447154,1,0.649827805899546
"SESTO_RESPONSE_TO_UV_C2",0.969635627530364,1,0.649743987477676
"WP_TLR4_SIGNALING_AND_TOLERANCE",0.941532258064516,1,0.649683118033614
"PEART_HDAC_PROLIFERATION_CLUSTER_UP",0.973790322580645,1,0.649541447044595
"TERAO_AOX4_TARGETS_HG_UP",0.958,1,0.649148610327141
"DAZARD_RESPONSE_TO_UV_SCC_DN",1,1,0.648872348930837
"PASINI_SUZ12_TARGETS_DN",1,1,0.648594058681218
"JI_RESPONSE_TO_FSH_DN",0.97165991902834,1,0.648424364608614
"MA_MYELOID_DIFFERENTIATION_DN",0.961460446247465,1,0.647735688130967
"WP_PDGF_PATHWAY",0.965725806451613,1,0.647376688923002
"DORN_ADENOVIRUS_INFECTION_12HR_UP",0.944333996023857,1,0.64736382153783
"REACTOME_SEMA4D_INDUCED_CELL_MIGRATION_AND_GROWTH_CONE_COLLAPSE",0.923529411764706,1,0.646941747436844
"REACTOME_ERCC6_CSB_AND_EHMT2_G9A_POSITIVELY_REGULATE_RRNA_EXPRESSION",0.988142292490119,1,0.646834881890537
"WP_DRUG_INDUCTION_OF_BILE_ACID_PATHWAY",0.911764705882353,1,0.646776789602508
"YAGI_AML_WITH_INV_16_TRANSLOCATION",1,1,0.646562617006158
"WEIGEL_OXIDATIVE_STRESS_BY_HNE_AND_H2O2",0.961616161616162,1,0.64654849580982
